"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","direction","significant"
"ENSG00000081189.17",554.082610380173,0.487751367600273,0.27228021138338,0.016567489311196,0.12630574293341,"NS",FALSE
"ENSG00000215039.9",37.5017365581901,0.543847337643761,0.328373225802552,0.016573630144448,0.12630574293341,"NS",FALSE
"ENSG00000176563.10",14.4661102461029,-0.559736204152293,0.346823071513639,0.0165686451864643,0.12630574293341,"NS",FALSE
"ENSG00000162892.16",33.545236295713,-0.649246488372845,0.489323694748396,0.0166180208852863,0.126541202478094,"NS",FALSE
"ENSG00000289142.1",9.17185764968621,-0.670859766491634,0.555629981944063,0.0166167795843379,0.126541202478094,"NS",FALSE
"ENSG00000188996.5",8.64316241547073,-0.607811769414151,0.799437767147441,0.0166413950267339,0.126616374736874,"NS",FALSE
"ENSG00000137507.11",46.9444796694215,-0.197767458628352,0.395372854106152,0.0166401769316755,0.126616374736874,"NS",FALSE
"ENSG00000189308.11",295.13819842093,-0.452848724023429,0.249544435383713,0.0166530380158636,0.126653579881396,"NS",FALSE
"ENSG00000115504.15",96.2283841349467,0.579891896553706,0.425794494113668,0.0166742506217083,0.126755516156999,"NS",FALSE
"ENSG00000136731.13",779.680389059202,0.303761288977338,0.141083009106254,0.0166825305819091,0.126755516156999,"NS",FALSE
"ENSG00000183421.12",9.89745616398809,0.101567399947036,0.339162957058887,0.0166867165764665,0.126755516156999,"NS",FALSE
"ENSG00000174944.9",80.24376754846,0.688877697448536,0.67117647608369,0.0167021971810339,0.126770420125573,"NS",FALSE
"ENSG00000280069.1",7.766562639232,-0.656233839485218,0.900653629903515,0.0166960137534236,0.126770420125573,"NS",FALSE
"ENSG00000246334.3",27.0729754905785,-0.571342449297893,0.377748581875863,0.0167245077636316,0.126888407405708,"NS",FALSE
"ENSG00000200169.1",9.22060020705698,-0.234996797062961,0.427310261156951,0.0167638967099049,0.127096804231089,"NS",FALSE
"ENSG00000095002.15",191.809697069239,0.60328130318826,0.475930006279763,0.0167723055436922,0.127096804231089,"NS",FALSE
"ENSG00000170298.16",12.4707748300083,0.435904464406972,0.81967854992025,0.0167678262038703,0.127096804231089,"NS",FALSE
"ENSG00000008394.13",114.011563827858,0.593579900822857,0.393013682738641,0.0167863531089895,0.127108685398194,"NS",FALSE
"ENSG00000188766.13",4.03623858309925,-0.510914739116944,0.953848138517658,0.0167874280848482,0.127108685398194,"NS",FALSE
"ENSG00000105202.9",583.887565370626,-0.536129055231321,0.366702057760904,0.0168187503856547,0.127294456611361,"NS",FALSE
"ENSG00000130165.11",383.94254319145,-0.500814214365608,0.288360110801486,0.0168326570777762,0.127348319279425,"NS",FALSE
"ENSG00000122884.13",525.716596160692,-0.549515057577916,0.550166913708254,0.0168500189573455,0.127428268364925,"NS",FALSE
"ENSG00000109586.12",175.051249885195,0.45142207859086,0.244279328404009,0.0168747734056053,0.127487536444898,"NS",FALSE
"ENSG00000131435.13",4.56533653623869,-0.271038964080512,0.504924848218221,0.0168782486266426,0.127487536444898,"NS",FALSE
"ENSG00000240853.3",6.16717722917149,-0.363328520861157,0.622605099291375,0.0168768802944451,0.127487536444898,"NS",FALSE
"ENSG00000196177.13",185.121638637942,0.475818325517542,0.269543450727166,0.0169275462456681,0.127756993898392,"NS",FALSE
"ENSG00000168259.17",738.638847681974,-0.36310091611452,0.17872746013966,0.0169214591353753,0.127756993898392,"NS",FALSE
"ENSG00000111077.18",9.76288904110188,-0.146800315161997,0.363697711507273,0.016950464803809,0.127878506595108,"NS",FALSE
"ENSG00000198805.13",744.242185182153,-0.55044883037536,0.682475672447487,0.016968761873505,0.127943649590912,"NS",FALSE
"ENSG00000105085.11",72.3922991974096,-0.655080106830752,0.523310516525218,0.0169727432781759,0.127943649590912,"NS",FALSE
"ENSG00000072274.14",1582.91586718087,-0.585603514487071,0.492598010462656,0.0169826271879344,0.127966722743957,"NS",FALSE
"ENSG00000147488.13",2.88916280808521,-0.306103488356704,0.54025491276543,0.0170120387916444,0.128136862464775,"NS",FALSE
"ENSG00000286274.1",6.62243916277099,-0.212500986294399,0.423363819910571,0.0170757053450729,0.128513183686534,"NS",FALSE
"ENSG00000186204.15",9.65190069408753,0.308009451836317,0.517196530008944,0.0170727346544707,0.128513183686534,"NS",FALSE
"ENSG00000214114.9",195.156224281636,0.515261565972695,0.307109609460578,0.0170911358748107,0.128522946148783,"NS",FALSE
"ENSG00000163785.14",195.264952842136,-0.458588104107269,0.248054062925648,0.0170975606846822,0.128522946148783,"NS",FALSE
"ENSG00000072657.10",2.75966793488453,0.199132859642204,0.406126795177515,0.0170934335182181,0.128522946148783,"NS",FALSE
"ENSG00000109927.11",4.65917645938659,0.165222150901829,0.377091896653027,0.0171360683120945,0.12865771064585,"NS",FALSE
"ENSG00000277511.2",9.87862996808393,0.655988227555519,0.489282582911673,0.0171330369598373,0.12865771064585,"NS",FALSE
"ENSG00000124222.23",913.453722909948,0.333284797465301,0.159755457604282,0.0171320526304697,0.12865771064585,"NS",FALSE
"ENSG00000173120.15",2371.66229460521,-0.418227896596051,0.219980007238964,0.0171751501039502,0.128899535894192,"NS",FALSE
"ENSG00000177098.9",5.78912078479685,-0.256994278863575,0.471844939661641,0.0172021308338431,0.129050385515491,"NS",FALSE
"ENSG00000123739.11",225.285585772548,0.655752237235243,0.536145098079668,0.0172555233691909,0.129399176645012,"NS",FALSE
"ENSG00000101152.12",1090.79818954249,-0.541164063728551,0.400851077116646,0.017268839044838,0.129447272696218,"NS",FALSE
"ENSG00000087266.17",2134.94961050455,-0.476902003442213,0.269476920003338,0.0173250815956432,0.129609854537809,"NS",FALSE
"ENSG00000213563.7",23.9312689684821,0.687791075402166,0.51822639590152,0.017309907703437,0.129609854537809,"NS",FALSE
"ENSG00000122694.16",1683.58049681376,0.452260471533756,0.241371763454266,0.0173193220097867,0.129609854537809,"NS",FALSE
"ENSG00000149743.14",103.276103094427,-0.446505788266115,0.242837673605984,0.0173136461247203,0.129609854537809,"NS",FALSE
"ENSG00000130052.14",167.846332222888,-0.459900336053356,0.614140910829905,0.017317972699037,0.129609854537809,"NS",FALSE
"ENSG00000162419.13",290.436460865625,-0.438610546963853,0.238665109686666,0.0173359909596083,0.12963975695672,"NS",FALSE
"ENSG00000197959.15",234.936909490382,0.681579209440633,0.80497871087981,0.0173875806819449,0.129879636231633,"NS",FALSE
"ENSG00000181135.16",72.751535081267,-0.466293357845532,0.25868802842475,0.0174165441281022,0.129879636231633,"NS",FALSE
"ENSG00000171204.13",123.238928166959,0.528538929058592,0.337543537862355,0.0174111811155088,0.129879636231633,"NS",FALSE
"ENSG00000257285.7",15.465813003521,0.588855039262995,0.699004435735073,0.0174055709077618,0.129879636231633,"NS",FALSE
"ENSG00000155592.16",46.95974197425,-0.673461482053187,0.694008533499323,0.0174060524921174,0.129879636231633,"NS",FALSE
"ENSG00000236830.8",11.0790747114818,-0.686898611007852,0.581597711494596,0.0173897717870076,0.129879636231633,"NS",FALSE
"ENSG00000204116.12",79.63523148502,0.612305415623534,0.434899814531717,0.0173906162139311,0.129879636231633,"NS",FALSE
"ENSG00000172594.13",227.926421978375,-0.46470826888018,0.610200941437942,0.0174297046157352,0.129897868559162,"NS",FALSE
"ENSG00000012779.12",2157.88732561365,0.53978800427114,0.336353746193079,0.0174328411177505,0.129897868559162,"NS",FALSE
"ENSG00000276449.1",7.37383462237309,-0.10131765099381,0.338477206447711,0.01744491774633,0.12993623206212,"NS",FALSE
"ENSG00000100890.16",25.6770865092517,0.603350121956209,0.406656618356246,0.0174970805286673,0.130273023150121,"NS",FALSE
"ENSG00000117155.17",254.072380087062,0.487740893123792,0.288514408049143,0.0175150384215067,0.130354978410856,"NS",FALSE
"ENSG00000078967.13",119.69037352603,-0.53516165663773,0.338139206567528,0.0175476966895921,0.130531807598047,"NS",FALSE
"ENSG00000288838.1",69.4738110890152,0.427107029154214,0.658350057152995,0.0175666372901877,0.130531807598047,"NS",FALSE
"ENSG00000182149.21",2399.84888359499,-0.473789642237591,0.282399202552474,0.0175621872134344,0.130531807598047,"NS",FALSE
"ENSG00000171466.10",45.7894717480529,-0.432126415910169,0.228648862834282,0.0175549417618985,0.130531807598047,"NS",FALSE
"ENSG00000186063.13",191.465307141605,0.433040642838993,0.228605537538406,0.0175928245910108,0.13067462384333,"NS",FALSE
"ENSG00000205221.13",3.91566619241023,0.29590005550261,0.520422444447885,0.017650024904074,0.131030996561495,"NS",FALSE
"ENSG00000056558.11",348.954721065676,-0.500407369791893,0.292357471141587,0.0176547762362516,0.131030996561495,"NS",FALSE
"ENSG00000280739.5",30.8931569045222,0.643087312917414,0.573548468594989,0.0176702399369332,0.131042052201337,"NS",FALSE
"ENSG00000185973.12",123.012720891886,0.53126621585771,0.340924772786397,0.0176669856834183,0.131042052201337,"NS",FALSE
"ENSG00000107551.21",823.249606319697,0.303120578760826,0.468490583963647,0.0176940425761799,0.13116670692342,"NS",FALSE
"ENSG00000145439.12",101.45763046876,0.53994956545756,0.389351796476315,0.017704481337031,0.131192235273021,"NS",FALSE
"ENSG00000274576.2",22.7682715218893,0.726926897535886,0.832745499177983,0.0177241985700631,0.131286470845788,"NS",FALSE
"ENSG00000073060.17",60.426086522187,0.573810390519532,0.536528351400678,0.0177419631321745,0.131366173921805,"NS",FALSE
"ENSG00000197892.13",291.993007238905,-0.42621209939036,0.226826886448463,0.0177492145769613,0.131368002916696,"NS",FALSE
"ENSG00000172939.9",1098.59550203686,-0.514196348064289,0.497077376340769,0.017757617975341,0.131369210568325,"NS",FALSE
"ENSG00000100029.18",247.330358540222,-0.382446646739422,0.192138679694278,0.0177633867236083,0.131369210568325,"NS",FALSE
"ENSG00000074319.13",828.997556029695,-0.511691287632158,0.360623152247008,0.0177906246221733,0.131518787855286,"NS",FALSE
"ENSG00000169313.10",58.8789440372203,0.63792787663297,0.733720050521547,0.0178121729357981,0.131626203077578,"NS",FALSE
"ENSG00000157637.13",392.13202026054,0.506540712610946,0.622141132329349,0.0178262720334807,0.13162666613698,"NS",FALSE
"ENSG00000088305.19",5.97160719237603,0.542734318479008,0.953066301260281,0.0178203971344972,0.13162666613698,"NS",FALSE
"ENSG00000291127.1",10.3733966221255,0.691637576415021,0.799875698119982,0.0178521144284531,0.131713771087977,"NS",FALSE
"ENSG00000260368.1",9.33192409486661,-0.681727269017796,0.871326182100473,0.0178461881057043,0.131713771087977,"NS",FALSE
"ENSG00000115364.14",126.22352031643,0.488409655331273,0.277942883546344,0.0178631237843641,0.131743172070684,"NS",FALSE
"ENSG00000211780.3",12.4841154942307,-0.654922960669198,0.545675555890703,0.0178940105354631,0.131919091034831,"NS",FALSE
"ENSG00000289927.1",11.5154935093844,0.190493310123484,0.388835186068529,0.0179265984079401,0.132107407913916,"NS",FALSE
"ENSG00000181418.8",3.59564019711357,-0.863159600328413,2.89926722301646,0.0179609902380889,0.132308865638396,"NS",FALSE
"ENSG00000166479.10",394.1337991851,0.38765229705709,0.198097312054733,0.0179850385568994,0.132423827890368,"NS",FALSE
"ENSG00000130669.17",49.0223174076726,-0.602036944959454,0.444083503924325,0.0179907178600191,0.132423827890368,"NS",FALSE
"ENSG00000197081.16",2855.22046509233,0.539301421201832,0.335971352716928,0.018011383616809,0.132522726939031,"NS",FALSE
"ENSG00000228657.1",2.78797480314573,-0.340704922168266,0.605333810585232,0.0180182859874449,0.132522726939031,"NS",FALSE
"ENSG00000170322.15",391.251904979197,-0.417639670512759,0.218172202577128,0.0180318574956048,0.132570555597832,"NS",FALSE
"ENSG00000070985.14",2.81684259178818,-0.257708779572262,0.463995705373873,0.0180486910028208,0.132642319654351,"NS",FALSE
"ENSG00000222872.1",4.51737009660199,-0.465847796368751,0.8806633248562,0.0180968069134852,0.132914927444798,"NS",FALSE
"ENSG00000287626.1",11.1666454570746,-0.25386808185578,0.451636054206464,0.0181070455676598,0.132914927444798,"NS",FALSE
"ENSG00000119685.20",162.311017069163,0.474443875513267,0.276688217177276,0.0181012141111034,0.132914927444798,"NS",FALSE
"ENSG00000070269.14",110.956635689668,0.524114939431236,0.327631644483118,0.0181314763480386,0.133042190495878,"NS",FALSE
"ENSG00000260278.1",3.18582175650429,-0.645260013396808,1.08390236844604,0.0181416135046474,0.133064513601745,"NS",FALSE
"ENSG00000183137.16",38.4212247800617,0.589431620882569,0.441964695501332,0.0181511591027849,0.133082482006541,"NS",FALSE
"ENSG00000279759.1",9.07192947369714,-0.492392628525653,0.762410807107989,0.0181784340947951,0.133230375712342,"NS",FALSE
"ENSG00000122705.18",372.37386657262,-0.491503942396266,0.292522350089693,0.0181932455421951,0.133269753722363,"NS",FALSE
"ENSG00000214650.3",3.20837432862174,-0.256222402834563,0.466527049097216,0.0182051244487707,0.133269753722363,"NS",FALSE
"ENSG00000066933.17",218.370025670353,0.539413913057983,0.364209648999919,0.0181990796972396,0.133269753722363,"NS",FALSE
"ENSG00000185019.17",144.242800986524,-0.451707113203252,0.24920043196513,0.0182257926730157,0.133328925244627,"NS",FALSE
"ENSG00000287853.1",4.38206273448658,-0.277794569271069,0.494368192392503,0.0182274254506651,0.133328925244627,"NS",FALSE
"ENSG00000288948.1",102.122122456454,-0.634192048051532,0.485581177219373,0.0182615675642558,0.133339234005745,"NS",FALSE
"ENSG00000080371.6",867.657159379277,-0.533662326699494,0.406923595322845,0.0182379647987118,0.133339234005745,"NS",FALSE
"ENSG00000289010.1",7.54561443010549,-0.364409621291208,0.616068473305127,0.0182643824132636,0.133339234005745,"NS",FALSE
"ENSG00000139990.18",1179.96190647276,-0.405188007737271,0.212263906446454,0.0182506833692163,0.133339234005745,"NS",FALSE
"ENSG00000125454.12",42.3117956199257,-0.51747135685325,0.312058097075611,0.0182623573852322,0.133339234005745,"NS",FALSE
"ENSG00000287131.1",4.06416020752998,0.31455037852667,0.571000723221413,0.0182843588623734,0.133381233163677,"NS",FALSE
"ENSG00000184983.11",285.219370838825,-0.344765558418021,0.169781480356633,0.0182797206347106,0.133381233163677,"NS",FALSE
"ENSG00000131236.18",7426.55107923175,0.407022127607342,0.21265747873532,0.0183212559379561,0.133482699876004,"NS",FALSE
"ENSG00000281571.2",12.7444934807684,-0.694722522180005,0.720345045309166,0.0183267369864415,0.133482699876004,"NS",FALSE
"ENSG00000146540.15",236.347203986055,-0.515692117514348,0.323777407588943,0.0183205701457609,0.133482699876004,"NS",FALSE
"ENSG00000275832.5",9.51611156342226,-0.758426954852796,1.38996644251704,0.0183068624407245,0.133482699876004,"NS",FALSE
"ENSG00000164209.17",434.714644340286,0.383669378253869,0.193815207677512,0.0183760567473381,0.133789962847953,"NS",FALSE
"ENSG00000162231.14",2743.55248631635,-0.44362644838421,0.248296924576198,0.0184099103045754,0.133984426760695,"NS",FALSE
"ENSG00000137642.13",5283.93231235607,0.446812341380181,0.247809500295373,0.0184181133434767,0.133992131790887,"NS",FALSE
"ENSG00000289557.1",7.33403769896281,0.565460436024447,0.809483796590944,0.018450128662578,0.13415589266495,"NS",FALSE
"ENSG00000172175.16",799.12941786775,-0.483477539713575,0.281632222784304,0.0184549295161595,0.13415589266495,"NS",FALSE
"ENSG00000135482.7",58.7290701658922,-0.421044722262832,0.22535212730555,0.0184667566950929,0.134157131615228,"NS",FALSE
"ENSG00000177410.13",166.061117439194,-0.526015943471679,0.345637356849517,0.0184694062292999,0.134157131615228,"NS",FALSE
"ENSG00000289377.2",5.11085371869277,-0.338335654266749,0.580490987339317,0.0185662002564649,0.13480800844367,"NS",FALSE
"ENSG00000290720.1",37.0175296830781,0.556269375314334,0.369491921276936,0.0185830551695367,0.134878173260318,"NS",FALSE
"ENSG00000197747.9",2189.57531268337,-0.502338486185203,0.313034025548794,0.0186146478428833,0.135055210945174,"NS",FALSE
"ENSG00000266397.1",4.5532554933498,-0.455302168405344,0.929456211727398,0.0186238912895048,0.135070023640627,"NS",FALSE
"ENSG00000117408.11",71.0451879383168,0.548514499520955,0.389199676454855,0.0186511638998074,0.135111077227071,"NS",FALSE
"ENSG00000198873.12",302.110973877126,-0.519425632956066,0.347593425367891,0.0186383127283719,0.135111077227071,"NS",FALSE
"ENSG00000188706.13",62.2355766048418,-0.528700085774859,0.352479979407009,0.0186443557867391,0.135111077227071,"NS",FALSE
"ENSG00000111669.15",3342.70406406502,-0.512755972223505,0.32300022969575,0.0186803805757802,0.135249652242977,"NS",FALSE
"ENSG00000182586.9",3.21163659799396,-0.264939721781429,0.477494818478133,0.0186847160203441,0.135249652242977,"NS",FALSE
"ENSG00000100385.15",1600.36482926616,0.57977247326943,0.40051095037144,0.0187092803660269,0.135375213450939,"NS",FALSE
"ENSG00000246228.7",4.04242282758634,0.228260987043167,0.433533156208521,0.0187283456343339,0.135408682487252,"NS",FALSE
"ENSG00000151136.15",116.46473069015,-0.618324746814937,0.504471530153763,0.0187229581108044,0.135408682487252,"NS",FALSE
"ENSG00000169184.7",95.8646954297139,-0.184621078435064,0.383018282229273,0.0187751219450353,0.135694571128762,"NS",FALSE
"ENSG00000174996.12",40.2145029774315,-0.576238376581895,0.430823042389244,0.0188086115323229,0.135884248570384,"NS",FALSE
"ENSG00000224429.10",15.3643203558197,0.551050715476059,0.354257700580228,0.0188422366905228,0.136074759002986,"NS",FALSE
"ENSG00000113360.17",162.506198866689,0.523702698191297,0.366889120677224,0.0188776980595897,0.136278378409393,"NS",FALSE
"ENSG00000160072.20",135.507648197345,-0.488606765832065,0.291186058207685,0.0188952123867013,0.136352331016769,"NS",FALSE
"ENSG00000161714.12",71.1313541296874,-0.240930181375616,0.433311549491034,0.0189083484623859,0.136394644389249,"NS",FALSE
"ENSG00000120370.14",153.619865351841,-0.450949650900859,0.254015656956235,0.0189236678810644,0.136452668631051,"NS",FALSE
"ENSG00000039068.20",4.96828423149617,-0.238246501140286,0.439860573958074,0.0189313770330925,0.136455794102863,"NS",FALSE
"ENSG00000135549.16",6.22228635936156,0.696921911270107,0.647641016424963,0.0189774912471453,0.136735631325474,"NS",FALSE
"ENSG00000196458.11",47.328476508893,0.602727095970706,0.614946704174461,0.0190010773665759,0.13684855755176,"NS",FALSE
"ENSG00000167618.10",29.6722962553693,0.608707107454064,0.495119578142437,0.019007757527184,0.13684855755176,"NS",FALSE
"ENSG00000172340.15",448.228034167,0.48816426564862,0.291376205399131,0.0190277535664371,0.136865329104404,"NS",FALSE
"ENSG00000250472.1",3.01558185975498,-0.173303150725786,0.381324942610474,0.019037406692724,0.136865329104404,"NS",FALSE
"ENSG00000213638.6",8.0695613448191,-0.564551560251541,0.779899824953132,0.0190339659713091,0.136865329104404,"NS",FALSE
"ENSG00000088970.16",189.481680178292,0.479937805163415,0.29092188967694,0.019039277186531,0.136865329104404,"NS",FALSE
"ENSG00000108175.19",1844.48873624779,-0.508683514396798,0.362100144433655,0.0190979395837954,0.13711161687668,"NS",FALSE
"ENSG00000167257.11",96.898682182964,0.550912713324633,0.368656327753927,0.0190853913351793,0.13711161687668,"NS",FALSE
"ENSG00000111641.13",9.56314226109855,-0.638887710854076,0.70033855543287,0.0191027808530399,0.13711161687668,"NS",FALSE
"ENSG00000124486.15",1825.49993625432,-0.477501191792622,0.300527793377662,0.0191015102838199,0.13711161687668,"NS",FALSE
"ENSG00000229999.6",5.46868568620751,-0.509169066953671,1.07021178420492,0.0191155754939767,0.137150963423693,"NS",FALSE
"ENSG00000047849.22",871.277244695116,0.446676897062169,0.249571633182694,0.0191503291248078,0.137347771600677,"NS",FALSE
"ENSG00000196782.13",230.364649560315,0.48672299729738,0.295604971757659,0.0191918301341051,0.137544795472811,"NS",FALSE
"ENSG00000175582.20",1114.00164813689,0.41972722981976,0.221209272273924,0.0191998013621871,0.137544795472811,"NS",FALSE
"ENSG00000232774.8",9.92407497656309,-0.628257849543921,0.50827399739733,0.0191935735180163,0.137544795472811,"NS",FALSE
"ENSG00000249684.6",8.31449686944575,-0.489641810132518,0.773731966849484,0.019223718518918,0.137663551287631,"NS",FALSE
"ENSG00000106245.11",227.54811252414,-0.451725258612434,0.256983227539781,0.0192582498994191,0.137754000253505,"NS",FALSE
"ENSG00000119408.17",357.48424223238,0.570457527700649,0.394516448357544,0.0192583838264298,0.137754000253505,"NS",FALSE
"ENSG00000186666.6",17.6775718700789,-0.522232373280715,0.322803129656444,0.0192473141785353,0.137754000253505,"NS",FALSE
"ENSG00000135069.14",45.6352628878223,0.581220307669139,0.501628640188151,0.019302171961965,0.138014576876345,"NS",FALSE
"ENSG00000128699.14",936.075689371682,0.426901250786687,0.234100243461305,0.0193283852157866,0.138133857473876,"NS",FALSE
"ENSG00000138814.17",474.858306821067,0.42207436295827,0.22981523969177,0.0193335844238296,0.138133857473876,"NS",FALSE
"ENSG00000259883.2",17.6475703349754,-0.506628146850111,0.718249214329992,0.0193946408330086,0.138517322476419,"NS",FALSE
"ENSG00000152291.15",3554.28711103577,0.33085085354634,0.162556423381104,0.0194315376586899,0.138675224044418,"NS",FALSE
"ENSG00000123104.12",552.025250699833,0.517287851855578,0.328581067205233,0.0194276666013121,0.138675224044418,"NS",FALSE
"ENSG00000131013.4",383.752276570973,-0.487330463528421,0.296504416530973,0.0194493913958896,0.138705530594921,"NS",FALSE
"ENSG00000026508.21",9215.40923422452,-0.490794932314432,0.304320755381424,0.0194505756046196,0.138705530594921,"NS",FALSE
"ENSG00000115159.17",242.499351204187,0.444012525155026,0.25009288228198,0.0194788436288207,0.138854318608336,"NS",FALSE
"ENSG00000161048.12",41.7666814164866,0.575193635200195,0.598104137355,0.0195263604625272,0.139087311232319,"NS",FALSE
"ENSG00000211777.2",32.8848786425087,-0.59337760421578,0.559901217372562,0.0195255754187345,0.139087311232319,"NS",FALSE
"ENSG00000071894.17",435.483652348877,0.481554242788274,0.296986538654726,0.0195697807194831,0.139151790536492,"NS",FALSE
"ENSG00000251194.2",11.3518422948981,-0.500886534325623,0.773137280181585,0.0195598043928019,0.139151790536492,"NS",FALSE
"ENSG00000110324.12",5490.37989731534,-0.415294138653126,0.227493194282484,0.0195462269226008,0.139151790536492,"NS",FALSE
"ENSG00000165533.19",21.9509252006751,-0.536183688134469,0.344814767884331,0.0195636413160274,0.139151790536492,"NS",FALSE
"ENSG00000103429.11",399.10878912449,-0.392028544646001,0.206296897866234,0.0195725099139038,0.139151790536492,"NS",FALSE
"ENSG00000230869.1",8.54707796602521,0.631828254365635,0.851345914617563,0.0196101085857394,0.139208019123975,"NS",FALSE
"ENSG00000234040.3",32.0380685921325,-0.609266285658727,0.564155990672738,0.0196026832622853,0.139208019123975,"NS",FALSE
"ENSG00000170037.14",211.235406690283,-0.440157752002252,0.250536576816758,0.0196013342247358,0.139208019123975,"NS",FALSE
"ENSG00000229807.13",459.225856284901,0.0367895563999185,0.32346852641343,0.0196098918498549,0.139208019123975,"NS",FALSE
"ENSG00000143793.13",60.3891530502024,-0.512885062409533,0.318911050977265,0.0196647406581905,0.139487754004597,"NS",FALSE
"ENSG00000273611.5",155.463588253389,-0.440849704329272,0.247873895216455,0.019661326319088,0.139487754004597,"NS",FALSE
"ENSG00000227379.2",33.9146807176894,-0.632598370677186,0.82816583277891,0.019671826677801,0.139487754004597,"NS",FALSE
"ENSG00000257568.1",7.55567079292979,-0.633105231675765,0.745017274390104,0.0197143088505417,0.13973615362506,"NS",FALSE
"ENSG00000272084.1",3.60627071364261,-0.434271815660022,0.768315093992764,0.0197553608102673,0.139921371599911,"NS",FALSE
"ENSG00000080189.15",454.517738187305,0.27429961607619,0.129133807706194,0.0197553084443432,0.139921371599911,"NS",FALSE
"ENSG00000164082.15",14.2954102811437,-0.34664149052604,0.578884776448846,0.0197883499749504,0.140049246709507,"NS",FALSE
"ENSG00000182400.15",44.6840844556517,0.482925058266469,0.284928451188315,0.0197860744478462,0.140049246709507,"NS",FALSE
"ENSG00000161328.11",13.6032941750151,-0.585684177679694,0.629926403239906,0.0198049584591045,0.140113917729349,"NS",FALSE
"ENSG00000116809.12",440.054154901532,-0.512161712644821,0.328489692300133,0.0198283370688206,0.14017356265576,"NS",FALSE
"ENSG00000284968.1",5.36292583287314,-0.654227804109,0.753746530600884,0.0198251172880705,0.14017356265576,"NS",FALSE
"ENSG00000166803.14",8.62665643222593,0.605355560750879,0.607714497869641,0.0198443950686613,0.140234223629518,"NS",FALSE
"ENSG00000162522.11",28.0610437175223,-0.452920360401801,0.806071717719386,0.0198926746340285,0.140450839313399,"NS",FALSE
"ENSG00000151092.18",624.718385349389,-0.524384656326985,0.348835051167639,0.0199124916947123,0.140450839313399,"NS",FALSE
"ENSG00000113318.11",177.768048972382,0.392435196365884,0.208002617907169,0.0199015077156524,0.140450839313399,"NS",FALSE
"ENSG00000289526.2",13.7582480292952,-0.477365329146296,0.707541488204496,0.0199103946308723,0.140450839313399,"NS",FALSE
"ENSG00000047597.7",128.920748684236,0.175590998398561,0.372995323157085,0.0198880230025431,0.140450839313399,"NS",FALSE
"ENSG00000189362.12",89.5583686978005,0.491554129168772,0.293792156057019,0.0199259876176385,0.140493194649929,"NS",FALSE
"ENSG00000119777.20",247.300300233371,-0.486398080206132,0.296258839705695,0.0199369827128051,0.14051789206263,"NS",FALSE
"ENSG00000173744.18",1701.5051944003,-0.500569440050069,0.517039320289557,0.0199654845616348,0.140665913956972,"NS",FALSE
"ENSG00000145817.17",409.527285998485,-0.381264732963792,0.200118593708792,0.0200206022044307,0.141001274631655,"NS",FALSE
"ENSG00000252657.1",3.78113377130417,-0.406010949616166,0.723831712623656,0.0200338016331911,0.141041272383821,"NS",FALSE
"ENSG00000122986.14",191.065080234354,0.447391368302889,0.541804377103953,0.0200738219840369,0.141217003492353,"NS",FALSE
"ENSG00000102349.18",48.6479850849636,0.447608313728574,0.604581497145937,0.0200733619245273,0.141217003492353,"NS",FALSE
"ENSG00000204344.16",106.64037335976,-0.439540663802625,0.250154913491136,0.02010583989736,0.141336217119561,"NS",FALSE
"ENSG00000290036.1",5.16412009977899,0.320899238425276,0.54592933701139,0.0201043803956012,0.141336217119561,"NS",FALSE
"ENSG00000091844.8",4.0436347688716,0.29719649291203,0.523839797906464,0.0201510704305839,0.141484205045627,"NS",FALSE
"ENSG00000138835.24",418.063624414097,0.498306689115838,0.303415124610747,0.0201438682270905,0.141484205045627,"NS",FALSE
"ENSG00000122025.15",94.0892751291413,0.567737415533109,0.663563475567987,0.0201387674757641,0.141484205045627,"NS",FALSE
"ENSG00000101182.15",1050.18109037038,-0.325490419298003,0.153941339353234,0.0201570672291077,0.141484205045627,"NS",FALSE
"ENSG00000254732.2",2.99700329547896,-0.193051945038721,0.402822777920026,0.020208114313207,0.141789444049456,"NS",FALSE
"ENSG00000122026.11",3768.79952693863,-0.390737963544684,0.206100866855495,0.0202541391287193,0.142059229378882,"NS",FALSE
"ENSG00000162073.14",9.93152292787578,0.655049496631075,0.638851544549814,0.0203236141220515,0.142493227237038,"NS",FALSE
"ENSG00000232940.8",6.32944378137793,-0.622067683343801,0.699928135316408,0.0203319169686561,0.142498169935405,"NS",FALSE
"ENSG00000272625.1",20.1770156766523,-0.481292868441746,0.728397279316909,0.0203560876261686,0.142561024431961,"NS",FALSE
"ENSG00000166265.13",7.51098633531355,0.268743787877698,0.480301848404717,0.0203514596137158,0.142561024431961,"NS",FALSE
"ENSG00000236031.1",13.3425778435787,-0.56317808014547,1.08522671976738,0.0204130386148907,0.142669231020063,"NS",FALSE
"ENSG00000249476.2",9.19334044565174,0.643048280121447,0.783421988506365,0.0203956895121055,0.142669231020063,"NS",FALSE
"ENSG00000219607.4",4.3554552378112,-0.249599647184429,0.470544967322336,0.0203928735946151,0.142669231020063,"NS",FALSE
"ENSG00000071994.11",275.48254178413,0.504799105805261,0.323600586867528,0.020381956292869,0.142669231020063,"NS",FALSE
